    5812.380341      14.062392       0.016759      -0.004652
    5815.373166      13.738229       0.011497       0.005277
    5815.423222      13.701306       0.015484       0.035255
    5816.361646      13.613317       0.011506      -0.003156
    5817.366329      13.461216       0.011487      -0.007977
    5819.372038      13.049618       0.011378      -0.011496
    5819.409640      13.047634       0.015195      -0.018992
    5820.370375      12.760387       0.011350      -0.018281
    5821.361118      12.255029       0.011717       0.017567
    5821.361601      12.258070       0.011713       0.014282
    5821.362091      12.259365       0.011776       0.012728
    5821.362578      12.276064       0.011930      -0.004202
    5822.360402      11.968539       0.011380      -0.017468
    5822.380637      11.938649       0.011523       0.008479
    5822.381133      11.959184       0.011668      -0.012171
    5822.381619      11.935742       0.011532       0.011188
    5822.382103      11.939582       0.011524       0.007263
    5823.369461      11.835542       0.011396       0.007004
    5823.384718      11.849736       0.011442      -0.007659
    5823.386151      11.852633       0.011440      -0.010597
    5823.398136      11.842569       0.011387      -0.000884
    5823.398856      11.833918       0.011397       0.007757
    5823.399573      11.836314       0.011429       0.005338
    5823.400280      11.832294       0.011392       0.009341
    5824.352117      11.883358       0.011320       0.000402
    5825.381909      12.112151       0.014112      -0.005850
    5825.400684      12.128803       0.015816      -0.016102
