    5678.066466      12.372748       0.008842       0.024636
    5678.067889      12.385595       0.008842       0.010424
    5678.069325      12.375958       0.008842       0.018696
    5678.070922      12.367398       0.008842       0.025747
    5678.082902      12.371677       0.008842       0.010613
    5678.083932      12.367398       0.008842       0.013928
    5678.084963      12.384524       0.008842      -0.004128
    5678.085993      12.380241       0.008842      -0.000678
    5678.091097      12.369537       0.008842       0.005399
    5678.092127      12.363119       0.008842       0.010908
    5678.093158      12.372748       0.008842       0.000367
    5678.094188      12.360980       0.008842       0.011244
    5678.102047      12.360980       0.008842       0.004648
    5678.103089      12.360980       0.008842       0.003595
    5678.104119      12.359911       0.008842       0.003781
    5678.105149      12.362049       0.008842       0.000839
    5678.113275      12.355634       0.008842       0.000351
    5678.114305      12.354565       0.008842       0.000689
    5678.115335      12.351358       0.008842       0.003006
    5678.116366      12.349220       0.008842       0.004465
    5678.126621      12.346015       0.008842      -0.000198
    5678.127651      12.348152       0.008842      -0.003183
    5678.128693      12.343878       0.008842       0.000160
    5678.129723      12.346015       0.008842      -0.002756
    5678.136147      12.340673       0.008842      -0.001965
    5678.137177      12.342810       0.008842      -0.004702
    5678.138219      12.346015       0.008842      -0.008700
    5678.139249      12.336401       0.008842       0.000085
    5678.142837      12.333198       0.008842       0.000511
    5678.143879      12.333198       0.008842      -0.000249
    5678.144909      12.328928       0.008842       0.003110
    5678.145940      12.328928       0.008842       0.002354
    5678.149111      12.329995       0.008842      -0.001078
    5678.150737      12.327860       0.008842      -0.000070
    5678.151605      12.325726       0.008842       0.001473
    5678.152462      12.322525       0.008842       0.004099
    5678.153319      12.325726       0.008842       0.000337
    5678.154453      12.323592       0.008842       0.001756
    5678.155309      12.323592       0.008842       0.001197
    5678.156166      12.323592       0.008842       0.000622
    5678.157034      12.322525       0.008842       0.001200
    5678.157902      12.318257       0.008842       0.004930
    5678.158770      12.321458       0.008842       0.001114
    5678.160946      12.318257       0.008842       0.002784
    5678.161803      12.325726       0.008842      -0.005339
    5678.162671      12.320391       0.008842      -0.000593
    5678.163528      12.323592       0.008842      -0.004407
    5678.164407      12.323592       0.008842      -0.004959
    5678.165264      12.319324       0.008842      -0.001249
    5678.167868      12.319324       0.008842      -0.003036
    5678.168725      12.316124       0.008842      -0.000459
    5678.169593      12.319324       0.008842      -0.003984
    5678.172683      12.323592       0.008842      -0.010231
    5678.173540      12.317190       0.008842      -0.004368
    5678.174825      12.320391       0.008842      -0.008426
    5678.175681      12.309725       0.008842       0.001673
    5678.176538      12.312924       0.008842      -0.002005
    5678.177406      12.310792       0.008842      -0.000567
    5678.178262      12.315057       0.008842      -0.005313
    5678.179119      12.308659       0.008842       0.000541
    5678.181619      12.315057       0.008842      -0.007540
    5678.186157      12.290544       0.008842       0.014176
    5678.187013      12.309725       0.008842      -0.005487
    5678.187881      12.317190       0.008842      -0.013409
    5678.188749      12.303329       0.008842       0.000056
    5678.189606      12.301198       0.008842       0.001641
    5678.193356      12.299066       0.008842       0.001440
    5678.194213      12.291609       0.008842       0.008395
    5678.195937      12.299066       0.008842      -0.000092
    5678.196805      12.300132       0.008842      -0.001770
    5678.197662      12.312924       0.008842      -0.015086
