    5758.633790      13.837650       0.009486      -0.020042
    5758.634410      13.813550       0.009656       0.001258
    5758.635020      13.812546       0.009656      -0.000422
    5758.635620      13.797484       0.009329       0.011926
    5758.636230      13.815558       0.009186      -0.008752
    5758.636850      13.804513       0.009486      -0.000314
    5758.637450      13.814554       0.009656      -0.012828
    5758.638060      13.786440       0.009486       0.012760
    5758.638680      13.798488       0.009329      -0.001880
    5758.639290      13.790456       0.009329       0.003750
    5758.639890      13.790456       0.009186       0.001490
    5758.640500      13.791460       0.009329      -0.001963
    5758.641120      13.793468       0.009186      -0.006180
    5758.641720      13.788448       0.009329      -0.003495
    5758.642330      13.770376       0.009329       0.012288
    5758.642950      13.779411       0.009329       0.000963
    5758.643560      13.786440       0.009329      -0.008334
    5758.644160      13.771380       0.010034       0.004545
    5758.644770      13.773387       0.009186       0.000529
    5758.645390      13.770376       0.009186       0.001262
    5758.645990      13.764352       0.010034       0.005302
    5758.646600      13.771380       0.009186      -0.003804
    5758.647220      13.768368       0.009486      -0.002736
    5758.647830      13.770376       0.009486      -0.006731
    5758.648430      13.751301       0.009329       0.010647
    5758.649050      13.752305       0.009486       0.007791
    5758.649660      13.747285       0.009329       0.011003
    5758.650260      13.755316       0.009329       0.001233
    5758.650870      13.752305       0.009486       0.002505
    5758.651490      13.743270       0.009329       0.009700
    5758.652100      13.740258       0.009486       0.011090
    5758.652700      13.763348       0.009486      -0.013609
    5758.653320      13.731223       0.009486       0.016700
    5758.653930      13.751301       0.010458      -0.005072
    5758.655140      13.752305       0.009486      -0.009207
    5758.655760      13.738250       0.009329       0.003359
    5758.656370      13.738250       0.009329       0.001942
    5758.656970      13.750297       0.009656      -0.011574
    5758.657590      13.741262       0.009486      -0.003952
    5758.658200      13.742266       0.010034      -0.006496
    5758.658800      13.731223       0.009486       0.003326
    5758.659420      13.738250       0.009486      -0.005219
    5758.660030      13.735239       0.009329      -0.003508
    5758.661240      13.732227       0.009656      -0.003083
    5758.661860      13.732227       0.009486      -0.004243
    5758.662470      13.735239       0.010241      -0.008533
    5758.663080      13.717170       0.009486       0.008419
    5758.663690      13.720181       0.010034       0.004237
    5758.664300      13.723193       0.009486       0.000148
    5758.664910      13.721185       0.010034       0.001114
    5758.665510      13.727208       0.009329      -0.006031
    5758.666130      13.715162       0.010034       0.004827
    5758.666740      13.728212       0.010241      -0.009219
    5758.667360      13.728212       0.009186      -0.010150
    5758.667960      13.723193       0.009656      -0.006034
    5758.668570      13.719178       0.009486      -0.002942
    5758.669180      13.717170       0.009486      -0.001803
    5758.669790      13.721185       0.009186      -0.006776
    5758.670400      13.709140       0.009329       0.004405
    5758.671010      13.721185       0.009329      -0.008290
    5758.671630      13.712151       0.009329      -0.000071
    5758.672230      13.727208       0.009329      -0.015964
    5758.672840      13.711147       0.009656      -0.000840
    5758.673450      13.721185       0.009329      -0.011582
    5758.674060      13.710144       0.009329      -0.001153
    5758.674670      13.710144       0.009329      -0.001783
    5758.675280      13.706129       0.010034       0.001518
    5758.675900      13.698099       0.009186       0.008896
    5758.676500      13.693080       0.009486       0.013278
    5758.677110      13.706129       0.009656      -0.000405
    5758.677730      13.695088       0.009186       0.010104
    5758.678330      13.698099       0.009329       0.006593
    5758.678940      13.711147       0.009486      -0.006897
    5758.679550      13.710144       0.009486      -0.006336
    5758.680170      13.706129       0.009329      -0.002884
    5758.680770      13.699102       0.009656       0.003670
    5758.681380      13.697095       0.009186       0.005369
    5758.682000      13.685051       0.009329       0.017172
    5758.682600      13.699102       0.009486       0.002652
    5758.683210      13.706129       0.009486      -0.004724
    5758.683820      13.686054       0.009329       0.015097
    5758.684440      13.693080       0.010241       0.007707
    5758.685040      13.698099       0.009656       0.002597
    5758.685650      13.700106       0.009486       0.000315
    5758.686870      13.698099       0.009486       0.001856
    5758.687480      13.689065       0.010034       0.010611
    5758.688090      13.699102       0.009486       0.000531
    5758.688710      13.705125       0.010034      -0.005523
    5758.689310      13.702114       0.009329      -0.002605
